Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09591585397720337,0.09634402525232844,0.09591585397720337,0.09591585397720337,7907200
1981-05-11,0.09377503395080566,0.09420319959655672,0.09377503395080566,0.09420319959655672,11939200
1981-05-12,0.09377503395080566,0.09505953660509044,0.09377503395080566,0.09377503395080566,4256000
1981-05-13,0.09334681183099747,0.09463131950386695,0.09334681183099747,0.09377498296096345,4905600
1981-05-14,0.09206236153841019,0.09291869856187009,0.09206236153841019,0.09291869856187009,4928000
1981-05-15,0.0942031666636467,0.09548767458590612,0.0942031666636467,0.0942031666636467,4905600
1981-05-18,0.09591585397720337,0.09677218509339269,0.09591585397720337,0.09591585397720337,4166400
1981-05-19,0.0942031666636467,0.09463133787674304,0.0942031666636467,0.09463133787674304,25424000
1981-05-20,0.09720040112733841,0.09805674407191717,0.09720040112733841,0.09720040112733841,13283200
1981-05-21,0.10276731103658676,0.10319548229634422,0.10276731103658676,0.10276731103658676,32211200
1981-05-22,0.10747717320919037,0.10833351582923699,0.10747717320919037,0.10747717320919037,31427200
1981-05-26,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,85344000
1981-05-27,0.1130434200167656,0.1134715915316242,0.1130434200167656,0.1130434200167656,149497600
1981-05-28,0.1130434200167656,0.1134715915316242,0.1130434200167656,0.1130434200167656,73987200
1981-05-29,0.11347150057554245,0.11390043782907822,0.11347150057554245,0.11347150057554245,59382400
1981-06-01,0.11347150057554245,0.11390043782907822,0.11347150057554245,0.11347150057554245,51251200
1981-06-02,0.10790534317493439,0.10833351447962355,0.10790534317493439,0.10833351447962355,40432000
1981-06-03,0.10790534317493439,0.10876167435025112,0.10790534317493439,0.10790534317493439,39446400
1981-06-04,0.1100461408495903,0.11047430053574003,0.1100461408495903,0.1100461408495903,56067200
1981-06-05,0.10833347588777542,0.10876163560587881,0.10833347588777542,0.10876163560587881,57680000
1981-06-08,0.10447999835014343,0.1049081696660803,0.10447999835014343,0.1049081696660803,93497600
1981-06-09,0.10662079602479935,0.10704896715010082,0.10662079602479935,0.10662079602479935,119593600
1981-06-10,0.10790534317493439,0.10918984565494029,0.10790534317493439,0.10790534317493439,25222400
1981-06-11,0.1126151829957962,0.11304335426159573,0.1126151829957962,0.1126151829957962,38976000
1981-06-12,0.11133068799972534,0.11175885929385894,0.11133068799972534,0.11175885929385894,25804800
1981-06-15,0.11090251058340073,0.11133068185389784,0.11090251058340073,0.11133068185389784,143763200
1981-06-16,0.10876164585351944,0.10918981704602311,0.10876164585351944,0.10918981704602311,37251200
1981-06-17,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,27574400
1981-06-18,0.10662079602479935,0.10747712684134549,0.10662079602479935,0.10704896715010082,23049600
1981-06-19,0.10362366586923599,0.10405182574580936,0.10362366586923599,0.10405182574580936,27507200
1981-06-22,0.09976936876773834,0.10019752859241994,0.09976936876773834,0.10019752859241994,10841600
1981-06-23,0.10148204863071442,0.1023391458490711,0.10148204863071442,0.10148204863071442,15030400
1981-06-24,0.0989130437374115,0.09976938640629104,0.0989130437374115,0.09976938640629104,23027200
1981-06-25,0.10105390101671219,0.1014820724021711,0.10105390101671219,0.10105390101671219,24259200
1981-06-26,0.09976936876773834,0.10062569985116192,0.09976936876773834,0.10062569985116192,23788800
1981-06-29,0.09634401649236679,0.09720034753069526,0.09634401649236679,0.09720034753069526,10595200
1981-06-30,0.08906439691781998,0.08949256249364637,0.08906439691781998,0.08949256249364637,35907200
1981-07-01,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08863620757379931,170464000
1981-07-02,0.08820804208517075,0.08863620757379931,0.08820804208517075,0.08820804208517075,30284800
1981-07-06,0.0852108895778656,0.08606722656139244,0.0852108895778656,0.08606722656139244,16531200
1981-07-07,0.08606722205877304,0.08692355899750048,0.08606722205877304,0.08606722205877304,15836800
1981-07-08,0.08949258178472519,0.08992151925215021,0.08949258178472519,0.08949258178472519,16620800
1981-07-09,0.08264188468456268,0.08307005031957321,0.08264188468456268,0.08307005031957321,32883200
1981-07-10,0.07621857523918152,0.07664674080059158,0.07621857523918152,0.07664674080059158,55171200
1981-07-13,0.07793199270963669,0.07836016386560499,0.07793199270963669,0.07793199270963669,45740800
1981-07-14,0.08135735243558884,0.08221368917097496,0.08135735243558884,0.08135735243558884,19779200
1981-07-15,0.08349824696779251,0.08392641273251783,0.08349824696779251,0.08349824696779251,10953600
1981-07-16,0.08563905954360962,0.08649539651329197,0.08563905954360962,0.08563905954360962,15232000
1981-07-17,0.08863621205091476,0.08906438327820022,0.08863621205091476,0.08863621205091476,19824000
1981-07-20,0.08264188468456268,0.08307005031957321,0.08264188468456268,0.08307005031957321,23654400
1981-07-21,0.08221369981765747,0.08264187109931363,0.08221369981765747,0.08264187109931363,31942400
1981-07-22,0.07750304788351059,0.07836015619338904,0.07750304788351059,0.07836015619338904,22668800
1981-07-23,0.07964466512203217,0.08007283627382104,0.07964466512203217,0.07964466512203217,34451200
1981-07-24,0.08221369981765747,0.08264187109931363,0.08221369981765747,0.08221369981765747,28851200
1981-07-27,0.08563905954360962,0.08606722516993513,0.08563905954360962,0.08563905954360962,17337600
1981-07-28,0.08264188468456268,0.08307005031957321,0.08264188468456268,0.08307005031957321,22848000
1981-07-29,0.08135735243558884,0.08178552366179678,0.08135735243558884,0.08178552366179678,15500800
1981-07-30,0.08435452729463577,0.08521086402132916,0.08435452729463577,0.08435452729463577,9900800
1981-07-31,0.08563905954360962,0.08606722516993513,0.08563905954360962,0.08563905954360962,10953600
1981-08-03,0.08478270471096039,0.08563904150022016,0.08478270471096039,0.08563904150022016,12432000
1981-08-04,0.08606722205877304,0.08649539338665233,0.08606722205877304,0.08606722205877304,31673600
1981-08-05,0.08863621205091476,0.08906438327820022,0.08863621205091476,0.08863621205091476,17494400
1981-08-06,0.08649536222219467,0.08692352767877394,0.08649536222219467,0.08692352767877394,10528000
1981-08-07,0.08649536222219467,0.08692352767877394,0.08649536222219467,0.08649536222219467,9206400
1981-08-10,0.08649536222219467,0.08649536222219467,0.08649536222219467,0.08649536222219467,0
1981-08-11,0.08392636477947235,0.0847827015366706,0.08392636477947235,0.0847827015366706,71456000
1981-08-12,0.08221369981765747,0.08264187109931363,0.08221369981765747,0.08264187109931363,26275200
1981-08-13,0.07964466512203217,0.08007283627382104,0.07964466512203217,0.08007283627382104,27484800
1981-08-14,0.0783601626753807,0.07921649925728148,0.0783601626753807,0.07921649925728148,24192000
1981-08-17,0.0757903903722763,0.07664672705859421,0.0757903903722763,0.07664672705859421,18905600
1981-08-18,0.07407770305871964,0.07493403958388081,0.07407770305871964,0.07493403958388081,17001600
1981-08-19,0.07322137802839279,0.07407771468798804,0.07322137802839279,0.07407771468798804,20675200
1981-08-20,0.07407770305871964,0.0745058741798144,0.07407770305871964,0.07407770305871964,17113600
1981-08-21,0.06893975287675858,0.06979609018760619,0.06893975287675858,0.06979609018760619,41910400
1981-08-24,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06508542726607705,23072000
1981-08-25,0.06637069582939148,0.06679886133525723,0.06637069582939148,0.06637069582939148,40700800
1981-08-26,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06551359150628396,33600000
1981-08-27,0.06551361083984375,0.06594254829883185,0.06551361083984375,0.06551361083984375,25916800
1981-08-28,0.06893975287675858,0.06936791867366558,0.06893975287675858,0.06893975287675858,38035200
1981-08-31,0.06893975287675858,0.06936791867366558,0.06893975287675858,0.06893975287675858,40947200
1981-09-01,0.07322137802839279,0.07364954921670504,0.07322137802839279,0.07322137802839279,37027200
1981-09-02,0.07450589537620544,0.07493406090208188,0.07450589537620544,0.07450589537620544,19376000
1981-09-03,0.07065239548683167,0.07150873240968487,0.07065239548683167,0.07150873240968487,37475200
1981-09-04,0.06979605555534363,0.07022422113979819,0.06979605555534363,0.07022422113979819,15254400
1981-09-08,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06808336950028022,25446400
1981-09-09,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06765519827604294,30531200
1981-09-10,0.06808338314294815,0.06851154873595229,0.06808338314294815,0.06808338314294815,34809600
1981-09-11,0.06722703576087952,0.06765520128714325,0.06722703576087952,0.06765520128714325,17539200
1981-09-14,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06551359150628396,27686400
1981-09-15,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,19510400
1981-09-16,0.062088239938020706,0.06251641115782285,0.062088239938020706,0.06251641115782285,19353600
1981-09-17,0.06037556380033493,0.06080373500104215,0.06037556380033493,0.06080373500104215,19376000
1981-09-18,0.06080374866724014,0.061231914247152075,0.06080374866724014,0.06080374866724014,26320000
1981-09-21,0.06123191863298416,0.06166008996059524,0.06123191863298417,0.06123191863298417,49033600
1981-09-22,0.05780657008290291,0.05823473564523196,0.05780657008290291,0.05823473564523196,47420800
1981-09-23,0.05652208253741264,0.05737841969083096,0.05652208253741264,0.05737841969083096,28201600
1981-09-24,0.05609390139579773,0.0565220669962634,0.05609390139579773,0.0565220669962634,18300800
1981-09-25,0.04881426692008972,0.04967060380766162,0.04881426692008972,0.04967060380766162,34608000
1981-09-28,0.049242425709962845,0.04967059695317704,0.049242425709962845,0.049242425709962845,91728000
1981-09-29,0.05181143060326576,0.052239601801731136,0.05181143060326576,0.05181143060326576,94684800
1981-09-30,0.05223963037133217,0.05266779608692992,0.05223963037133217,0.05223963037133217,49996800
1981-10-01,0.05223963037133217,0.05266779608692992,0.05223963037133217,0.05223963037133217,61129600
1981-10-02,0.05652208253741264,0.056950253972638074,0.05652208253741264,0.05652208253741264,45046400
1981-10-05,0.05823475122451782,0.059091088295298466,0.05823475122451782,0.05823475122451782,43097600
1981-10-06,0.05780657008290291,0.05823473564523196,0.05780657008290291,0.05823473564523196,28358400
1981-10-07,0.06123191863298416,0.0620882555711752,0.06123191863298417,0.06123191863298417,38841600
1981-10-08,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,31091200
1981-10-09,0.06380096077919006,0.0646572981379147,0.06380096077919006,0.06380096077919006,54521600
1981-10-12,0.06594250351190567,0.0663706745978319,0.06594250351190567,0.06594250351190567,27350400
1981-10-13,0.06594250351190567,0.06679883996673024,0.06594250351190567,0.06594250351190567,44195200
1981-10-14,0.062088239938020706,0.06251641115782285,0.062088239938020706,0.06251641115782285,30979200
1981-10-15,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,29433600
1981-10-16,0.06251639872789383,0.06294456414553558,0.06251639872789383,0.06294456414553558,36467200
1981-10-19,0.06380096077919006,0.06422913231706934,0.06380096077919006,0.06380096077919006,20585600
1981-10-20,0.06722703576087952,0.06765520128714325,0.06722703576087952,0.06722703576087952,35728000
1981-10-21,0.06722703576087952,0.06765520128714325,0.06722703576087952,0.06722703576087952,76899200
1981-10-22,0.0667988732457161,0.06722704454495589,0.0667988732457161,0.06722704454495589,32278400
1981-10-23,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06551359150628396,27910400
1981-10-26,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06508542597293854,27283200
1981-10-27,0.06637069582939148,0.06722703255815267,0.06637069582939148,0.06637069582939148,85590400
1981-10-28,0.06851154565811157,0.06893971694891124,0.06851154565811157,0.06851154565811157,44172800
1981-10-29,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06808336950028022,30486400
1981-10-30,0.06851154565811157,0.06893971694891124,0.06851154565811157,0.06851154565811157,52729600
1981-11-02,0.06851154565811157,0.06893971694891124,0.06851154565811157,0.06851154565811157,36915200
1981-11-03,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06808336950028022,28380800
1981-11-04,0.06594250351190567,0.0663706745978319,0.06594250351190567,0.0663706745978319,23811200
1981-11-05,0.06123191863298416,0.06166008996059524,0.06123191863298417,0.06166008996059524,23363200
1981-11-06,0.0616600476205349,0.062088212937106896,0.0616600476205349,0.0616600476205349,24595200
1981-11-09,0.06251639872789383,0.06294456414553558,0.06251639872789383,0.06251639872789383,20384000
1981-11-10,0.06294459104537964,0.06337276236303216,0.06294459104537964,0.06294459104537964,16755200
1981-11-11,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,27440000
1981-11-12,0.0667988732457161,0.06722704454495589,0.0667988732457161,0.0667988732457161,39916800
1981-11-13,0.062088239938020706,0.06251641115782285,0.062088239938020706,0.06251641115782285,21011200
1981-11-16,0.06123191863298416,0.06166008996059524,0.06123191863298417,0.06166008996059524,22556800
1981-11-17,0.06251639872789383,0.06294456414553558,0.06251639872789383,0.06251639872789383,35414400
1981-11-18,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,29142400
1981-11-19,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,40006400
1981-11-20,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06508542597293854,38102400
1981-11-23,0.062088239938020706,0.06294457666059532,0.062088239938020706,0.06294457666059532,22960000
1981-11-24,0.0616600476205349,0.062088212937106896,0.0616600476205349,0.062088212937106896,22153600
1981-11-25,0.06294459104537964,0.06337276236303216,0.06294459104537964,0.06294459104537964,52550400
1981-11-27,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,37251200
1981-11-30,0.06380096077919006,0.06422913231706934,0.06380096077919006,0.06422913231706934,23968000
1981-12-01,0.06380096077919006,0.06422913231706934,0.06380096077919006,0.06380096077919006,23385600
1981-12-02,0.0642290860414505,0.0646572515538122,0.0642290860414505,0.0642290860414505,37564800
1981-12-03,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,20428800
1981-12-04,0.06508542597293854,0.06551359150628396,0.06508542597293854,0.06508542597293854,137155200
1981-12-07,0.06551361083984375,0.06594254829883185,0.06551361083984375,0.06551361083984375,59292800
1981-12-08,0.0642290860414505,0.06508542278320369,0.0642290860414505,0.06508542278320369,50624000
1981-12-09,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,34272000
1981-12-10,0.06465725600719452,0.06508542726607705,0.06465725600719452,0.06465725600719452,37408000
1981-12-11,0.0642290860414505,0.06508542278320369,0.0642290860414505,0.0646572515538122,76092800
1981-12-14,0.062088239938020706,0.06294457666059532,0.062088239938020706,0.06294457666059532,25244800
1981-12-15,0.06380096077919006,0.06422913231706934,0.06380096077919006,0.06380096077919006,31315200
1981-12-16,0.0667988732457161,0.06722704454495589,0.0667988732457161,0.0667988732457161,65452800
1981-12-17,0.07236507534980774,0.07279324673917964,0.07236507534980774,0.07236507534980774,51452800
1981-12-18,0.0783601626753807,0.07878832810781673,0.0783601626753807,0.0783601626753807,71724800
1981-12-21,0.07493405044078827,0.07536222162391912,0.07493405044078827,0.07536222162391912,56403200
1981-12-22,0.07621857523918152,0.07664674080059158,0.07621857523918152,0.07621857523918152,53827200
1981-12-23,0.07450589537620544,0.07493406090208188,0.07450589537620544,0.07493406090208188,28896000
1981-12-24,0.07493405044078827,0.07536222162391912,0.07493405044078827,0.07493405044078827,28918400
1981-12-28,0.07150871306657791,0.07236504404076259,0.07150871306657791,0.07236504404076259,36579200
1981-12-29,0.07279323786497116,0.07364957482228715,0.07279323786497116,0.07279323786497116,24236800
1981-12-30,0.0757903903722763,0.07621856157394997,0.0757903903722763,0.0757903903722763,32188800
1981-12-31,0.0757903903722763,0.07621856157394997,0.0757903903722763,0.0757903903722763,54656000
1982-01-04,0.07536222040653229,0.07579038586571746,0.07536222040653229,0.07579038586571746,71254400
1982-01-05,0.07150871306657791,0.07236504404076259,0.07150871306657791,0.07236504404076259,35840000
1982-01-06,0.07065239548683167,0.07108056108974277,0.07065239548683167,0.07108056108974277,66080000
1982-01-07,0.06508542597293854,0.06594252883868938,0.06508542597293854,0.06594252883868938,70044800
1982-01-08,0.06808338314294815,0.06851154873595229,0.06808338314294815,0.06808338314294815,56604800
1982-01-11,0.06380096077919006,0.06422913231706934,0.06380096077919006,0.06422913231706934,33331200
1982-01-12,0.0616600476205349,0.062088212937106896,0.0616600476205349,0.062088212937106896,59920000
1982-01-13,0.06123191863298416,0.06166008996059524,0.06123191863298417,0.06166008996059524,41753600
1982-01-14,0.0642290860414505,0.0646572515538122,0.0642290860414505,0.0642290860414505,25715200
1982-01-15,0.06851154565811157,0.0693678825226803,0.06851154565811157,0.06851154565811157,46704000
1982-01-18,0.06979605555534363,0.0706523924412835,0.06979605555534363,0.06979605555534363,28000000
1982-01-19,0.06808338314294815,0.06893972004598731,0.06808338314294815,0.06893972004598731,55507200
1982-01-20,0.0693679004907608,0.06979607189246793,0.0693679004907608,0.0693679004907608,25827200
1982-01-21,0.07065239548683167,0.07108056108974277,0.07065239548683167,0.07065239548683167,33331200
1982-01-22,0.07108054310083389,0.07150871431241536,0.07108054310083389,0.07108054310083389,24259200
1982-01-25,0.06893975287675858,0.06936791867366558,0.06893975287675858,0.06936791867366558,44710400
1982-01-26,0.06637069582939148,0.06722703255815267,0.06637069582939148,0.06722703255815267,21212800
1982-01-27,0.0667988732457161,0.06765521012716497,0.0667988732457161,0.0667988732457161,31360000
1982-01-28,0.06893975287675858,0.06936791867366558,0.06893975287675858,0.06893975287675858,39603200
1982-01-29,0.06979605555534363,0.07022422113979819,0.06979605555534363,0.06979605555534363,53155200
1982-02-01,0.06893975287675858,0.06979609018760619,0.06893975287675858,0.06979609018760619,38528000
1982-02-02,0.0693679004907608,0.07022423757714298,0.0693679004907608,0.0693679004907608,54275200
1982-02-03,0.0693679004907608,0.06979607189246793,0.0693679004907608,0.0693679004907608,31472000
1982-02-04,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06808336950028022,22041600
1982-02-05,0.06765519827604294,0.06808336950028022,0.06765519827604294,0.06765519827604294,40297600
1982-02-08,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,31696000
1982-02-09,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,57904000
1982-02-10,0.0642290860414505,0.0646572515538122,0.0642290860414505,0.0642290860414505,38796800
1982-02-11,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,24528000
